id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,reasoning_type,RW17_label
114,mpm,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,112.0,,65.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,45.0,,25.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,22.0,,35.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,4.0,,10.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,25.0,,65.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,22.0,,40.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,22.0,,35.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,45.0,,10.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,45.0,,10.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,45.0,,25.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,97.0,,10.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,109.0,,70.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,109.0,,25.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,4.0,,10.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,4.0,,50.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,22.0,,40.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,97.0,,50.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,25.0,,60.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,69.0,,10.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,69.0,,5.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,136.0,,15.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,136.0,,35.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,13.0,,15.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,13.0,,50.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,100.0,,40.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,40.0,,30.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,100.0,,15.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,94.0,,35.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,82.0,,25.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,82.0,,15.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,94.0,,35.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,94.0,,25.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,100.0,,15.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,100.0,,40.0,Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,136.0,,15.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,136.0,,35.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,82.0,,25.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,82.0,,15.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,94.0,,25.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,58.0,,50.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,40.0,,35.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,69.0,,10.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,69.0,,5.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,58.0,,50.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,25.0,,60.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,25.0,,65.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,0.0,,40.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,0.0,,60.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,112.0,,65.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,p(X=1|Z=0),humans,numeric-only,collider,112.0,,30.0,Effect-Absent Diagnostic Inference,g
434,mpm,sociology,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
433,mpm,sociology,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,21.0,,50.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,46.0,,20.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,46.0,,25.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,84.0,,35.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,84.0,,30.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,21.0,,50.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,46.0,,25.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,84.0,,35.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,84.0,,30.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,20.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,46.0,,20.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,109.0,,70.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,72.0,,50.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,57.0,,0.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,33.0,,25.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,33.0,,35.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,3.0,,10.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,107.0,,60.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,63.0,,50.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,63.0,,5.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,39.0,,25.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,39.0,,75.0,Effect-Absent Diagnostic Inference,g
434,mpm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,71.0,,5.0,Effect-Absent Diagnostic Inference,g
434,mpm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,99.0,,50.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,33.0,,35.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,33.0,,25.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,3.0,,25.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,57.0,,0.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,38.0,,25.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,132.0,,0.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,57.0,,30.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,132.0,,5.0,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,77.0,,35.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,72.0,,50.0,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,72.0,,95.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,57.0,,30.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,77.0,,5.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,72.0,,95.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,107.0,,45.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,77.0,,35.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,121.0,,25.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,121.0,,30.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,107.0,,45.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,137.0,,50.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,10.0,,60.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,10.0,,65.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,107.0,,60.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,121.0,,30.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,137.0,,35.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,88.0,,50.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,88.0,,65.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,74.0,,55.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,74.0,,50.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,38.0,,30.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,121.0,,25.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,88.0,,50.0,Effect-Absent Diagnostic Inference,g
433,mpm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,71.0,,5.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,77.0,,5.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,132.0,,5.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,137.0,,50.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,137.0,,35.0,Effect-Absent Diagnostic Inference,g
293,mmp,weather,X,p(X=1|Z=0),humans,numeric-only,collider,132.0,,0.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,3.0,,25.0,Effect-Absent Diagnostic Inference,g
433,mpm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,71.0,,65.0,Effect-Absent Diagnostic Inference,g
294,mmp,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,3.0,,10.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,39.0,,75.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,39.0,,25.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,63.0,,5.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,63.0,,50.0,Effect-Absent Diagnostic Inference,g
434,mpm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,71.0,,65.0,Effect-Absent Diagnostic Inference,g
433,mpm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,99.0,,50.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,118.0,,15.0,Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,101.0,,50.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,101.0,,25.0,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
434,mpm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,118.0,,30.0,Effect-Absent Diagnostic Inference,g
453,mmp,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,141.0,,35.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,141.0,,25.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,108.0,,15.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,28.0,,0.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,1.0,,15.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,138.0,,0.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,1.0,,20.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,141.0,,25.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,56.0,,65.0,Effect-Absent Diagnostic Inference,g
234,pmm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,56.0,,50.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,108.0,,15.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,28.0,,0.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,138.0,,0.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,101.0,,50.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,1.0,,15.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,1.0,,20.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,101.0,,25.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,56.0,,65.0,Effect-Absent Diagnostic Inference,g
233,pmm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,56.0,,50.0,Effect-Absent Diagnostic Inference,g
173,ppp,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
174,ppp,weather,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,141.0,,35.0,Effect-Absent Diagnostic Inference,g
433,mpm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,p(Y=1|Z=0),humans,numeric-only,collider,29.0,,50.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
274,mpm,weather,X,p(Y=1|Z=0),humans,numeric-only,collider,53.0,,10.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,118.0,,15.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,118.0,,30.0,Effect-Absent Diagnostic Inference,g
273,mpm,weather,X,p(X=1|Z=0),humans,numeric-only,collider,53.0,,10.0,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,10.0,,60.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,74.0,,55.0,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,30.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,74.0,,50.0,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,88.0,,65.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,38.0,,30.0,Effect-Absent Diagnostic Inference,g
