id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating
436,mpm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,99.0,,0.0
436,mpm,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,99.0,,50.0
437,mpm,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,71.0,,0.0
437,mpm,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,99.0,,0.0
438,mpm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,71.0,,50.0
438,mpm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,99.0,,100.0
438,mpm,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,99.0,,50.0
439,mpm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,71.0,,50.0
439,mpm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,99.0,,100.0
439,mpm,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,99.0,,50.0
440,mpm,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,71.0,,100.0
440,mpm,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,99.0,,100.0
441,mmp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,39.0,,100.0
441,mmp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,39.0,,75.0
441,mmp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,63.0,,50.0
441,mmp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,107.0,,85.0
441,mmp,sociology,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,137.0,,100.0
442,mmp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,39.0,,100.0
442,mmp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,39.0,,75.0
442,mmp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,63.0,,50.0
442,mmp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,107.0,,85.0
442,mmp,sociology,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,137.0,,100.0
443,mmp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,39.0,,75.0
443,mmp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,63.0,,40.0
443,mmp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,107.0,,75.0
443,mmp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,107.0,,85.0
443,mmp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,137.0,,95.0
443,mmp,sociology,b,p(X=1|Z=1),humans,numeric-only,collider,137.0,,50.0
444,mmp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,39.0,,75.0
444,mmp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,63.0,,40.0
444,mmp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,107.0,,75.0
444,mmp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,107.0,,85.0
444,mmp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,137.0,,95.0
444,mmp,sociology,b,p(Y=1|Z=1),humans,numeric-only,collider,137.0,,50.0
445,mmp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,39.0,,100.0
445,mmp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,63.0,,50.0
445,mmp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,107.0,,70.0
445,mmp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,107.0,,80.0
445,mmp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,137.0,,65.0
445,mmp,sociology,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,137.0,,90.0
446,mmp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,39.0,,100.0
446,mmp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,63.0,,50.0
446,mmp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,107.0,,70.0
446,mmp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,107.0,,80.0
446,mmp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,137.0,,65.0
446,mmp,sociology,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,137.0,,90.0
447,mmp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,39.0,,50.0
447,mmp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,63.0,,50.0
447,mmp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,107.0,,65.0
447,mmp,sociology,d,p(X=1|Y=1),humans,numeric-only,collider,137.0,,65.0
448,mmp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,39.0,,50.0
448,mmp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,63.0,,50.0
448,mmp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,107.0,,65.0
448,mmp,sociology,d,p(Y=1|X=1),humans,numeric-only,collider,137.0,,65.0
449,mmp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,39.0,,50.0
449,mmp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,63.0,,50.0
449,mmp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,63.0,,40.0
449,mmp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,107.0,,55.0
449,mmp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,107.0,,40.0
449,mmp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,137.0,,40.0
449,mmp,sociology,e,p(X=1|Y=0),humans,numeric-only,collider,137.0,,45.0
450,mmp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,39.0,,50.0
450,mmp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,63.0,,50.0
450,mmp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,63.0,,40.0
450,mmp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,107.0,,55.0
450,mmp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,107.0,,40.0
450,mmp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,137.0,,40.0
450,mmp,sociology,e,p(Y=1|X=0),humans,numeric-only,collider,137.0,,45.0
451,mmp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,39.0,,0.0
451,mmp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,63.0,,50.0
451,mmp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,107.0,,35.0
451,mmp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,137.0,,30.0
451,mmp,sociology,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,137.0,,35.0
452,mmp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,39.0,,0.0
452,mmp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,63.0,,50.0
452,mmp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,107.0,,35.0
452,mmp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,137.0,,30.0
452,mmp,sociology,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,137.0,,35.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,39.0,,75.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,39.0,,25.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,63.0,,5.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,63.0,,50.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,107.0,,60.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,107.0,,45.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,137.0,,50.0
453,mmp,sociology,g,p(X=1|Z=0),humans,numeric-only,collider,137.0,,35.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,39.0,,75.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,39.0,,25.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,63.0,,5.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,63.0,,50.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,107.0,,60.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,107.0,,45.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,137.0,,50.0
454,mmp,sociology,g,p(Y=1|Z=0),humans,numeric-only,collider,137.0,,35.0
455,mmp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,39.0,,25.0
455,mmp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,39.0,,0.0
455,mmp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,63.0,,50.0
455,mmp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,107.0,,50.0
455,mmp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,107.0,,55.0
455,mmp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,137.0,,35.0
455,mmp,sociology,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,137.0,,25.0
456,mmp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,39.0,,25.0
456,mmp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,39.0,,0.0
456,mmp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,63.0,,50.0
456,mmp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,107.0,,50.0
456,mmp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,107.0,,55.0
456,mmp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,137.0,,35.0
456,mmp,sociology,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,137.0,,25.0
457,mmp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,39.0,,0.0
457,mmp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,63.0,,5.0
457,mmp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,107.0,,40.0
457,mmp,sociology,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,137.0,,35.0
458,mmp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,39.0,,75.0
458,mmp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,63.0,,95.0
458,mmp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,107.0,,55.0
458,mmp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,107.0,,65.0
458,mmp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,137.0,,85.0
458,mmp,sociology,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,137.0,,60.0
459,mmp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,39.0,,75.0
459,mmp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,63.0,,95.0
459,mmp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,107.0,,55.0
459,mmp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,107.0,,65.0
459,mmp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,137.0,,85.0
459,mmp,sociology,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,137.0,,60.0
460,mmp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,39.0,,100.0
460,mmp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,63.0,,95.0
460,mmp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,107.0,,100.0
460,mmp,sociology,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,137.0,,100.0
1,ppp,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
2,ppp,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
3,ppp,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
4,ppp,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
5,ppp,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
6,ppp,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
7,ppp,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
8,ppp,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
9,ppp,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
10,ppp,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
11,ppp,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
12,ppp,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,25.0
13,ppp,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
14,ppp,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
15,ppp,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
16,ppp,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
17,ppp,economy,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
18,ppp,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
19,ppp,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
20,ppp,economy,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
61,pmm,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
62,pmm,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
63,pmm,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
64,pmm,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
65,pmm,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
66,pmm,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
67,pmm,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
68,pmm,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
69,pmm,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
70,pmm,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
71,pmm,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
72,pmm,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
73,pmm,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
74,pmm,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,25.0
75,pmm,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
76,pmm,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
77,pmm,economy,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
78,pmm,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
79,pmm,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
80,pmm,economy,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
101,mpm,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,25.0
102,mpm,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,20.0
103,mpm,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
104,mpm,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,70.0
105,mpm,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
106,mpm,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,70.0
107,mpm,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
108,mpm,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
109,mpm,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
110,mpm,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
111,mpm,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
112,mpm,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
113,mpm,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
114,mpm,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
115,mpm,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
116,mpm,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
117,mpm,economy,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
118,mpm,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
119,mpm,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
120,mpm,economy,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
121,mmp,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
122,mmp,economy,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
123,mmp,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
124,mmp,economy,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
125,mmp,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
126,mmp,economy,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
127,mmp,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
128,mmp,economy,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
129,mmp,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
130,mmp,economy,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
131,mmp,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
132,mmp,economy,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
133,mmp,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
134,mmp,economy,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
135,mmp,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
136,mmp,economy,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
137,mmp,economy,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
138,mmp,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
139,mmp,economy,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
140,mmp,economy,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
161,ppp,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
162,ppp,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
163,ppp,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
164,ppp,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
165,ppp,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
166,ppp,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
167,ppp,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
168,ppp,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
169,ppp,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
170,ppp,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
171,ppp,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
172,ppp,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
173,ppp,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
174,ppp,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
175,ppp,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
176,ppp,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
177,ppp,weather,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
178,ppp,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
179,ppp,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
180,ppp,weather,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
221,pmm,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
222,pmm,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
223,pmm,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
224,pmm,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
225,pmm,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
226,pmm,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
227,pmm,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
228,pmm,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
229,pmm,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
230,pmm,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
231,pmm,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
232,pmm,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
233,pmm,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,20.0
234,pmm,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,25.0
235,pmm,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
236,pmm,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
237,pmm,weather,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
238,pmm,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
239,pmm,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
240,pmm,weather,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
261,mpm,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
262,mpm,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
263,mpm,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
264,mpm,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
265,mpm,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
266,mpm,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
267,mpm,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
268,mpm,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
269,mpm,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
270,mpm,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
271,mpm,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
272,mpm,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
273,mpm,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
274,mpm,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
275,mpm,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
276,mpm,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
277,mpm,weather,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
278,mpm,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
279,mpm,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
280,mpm,weather,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
281,mmp,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
282,mmp,weather,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
283,mmp,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
284,mmp,weather,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
285,mmp,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
286,mmp,weather,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
287,mmp,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
288,mmp,weather,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
289,mmp,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
290,mmp,weather,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
291,mmp,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
292,mmp,weather,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
293,mmp,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
294,mmp,weather,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
295,mmp,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
296,mmp,weather,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
297,mmp,weather,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0
298,mmp,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
299,mmp,weather,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
300,mmp,weather,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
321,ppp,sociology,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
322,ppp,sociology,a,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
323,ppp,sociology,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,70.0
324,ppp,sociology,b,,gemini-1.5-pro,single_numeric_response,collider,,0.0,70.0
325,ppp,sociology,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
326,ppp,sociology,c,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
327,ppp,sociology,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
328,ppp,sociology,d,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
329,ppp,sociology,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
330,ppp,sociology,e,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
331,ppp,sociology,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
332,ppp,sociology,f,,gemini-1.5-pro,single_numeric_response,collider,,0.0,75.0
333,ppp,sociology,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
334,ppp,sociology,g,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
335,ppp,sociology,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
336,ppp,sociology,h,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
337,ppp,sociology,i,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0
338,ppp,sociology,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
339,ppp,sociology,j,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
340,ppp,sociology,k,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0
